Date (UTC),User ID,Username,User,IP address,Status,Sign-in error code,Failure reason,Client app,User agent,Authentication Protocol,Authentication requirement,Multifactor authentication result,Multifactor authentication auth method,Multifactor authentication auth detail,Application,Resource,Location,Autonomous system  number,Conditional Access,Unique token identifier,Request ID,Correlation ID,Session ID
3/20/2026 6:11,57c17e07-228a-4f7d-8a96-dfe79e992b5c,gabriel.barnes,gabriel.barnes@spacecoastcybertech.com,24.165.100.43,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,notApplied,656ba898-d93e-4984-a661-173a9bdf4ee1,00033dd7-6bcd-487b-baa5-c9668d184bbd,d06c232f-cb33-4f62-8ef1-6b03cd4a0f25,7cac3164-761d-4c23-b03b-b796876a9617
3/20/2026 6:13,57c17e07-228a-4f7d-8a96-dfe79e992b5c,gabriel.barnes,gabriel.barnes@spacecoastcybertech.com,24.165.71.151,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,success,3b1ba55d-5228-43aa-8221-94dd8ccb43ce,cf8b0317-494e-4988-b079-4f14dcc022db,b0b61619-7dd7-4ff6-99e3-1478958bdf37,8d670dbb-a231-498c-8296-6347c676bd7a
3/20/2026 6:19,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,24.165.248.27,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Melbourne, Florida, US",AS7922,success,2e3d5461-50ad-40d6-9610-87991eaa237e,d6df154a-e73c-41f7-98d3-2d99d458329d,7d5606b4-4b9a-415e-afdd-e5684f0ce4b2,367c94b4-57d6-43f2-acbf-b313a1b18214
3/20/2026 6:20,ad7d6953-44f8-4147-b253-a0ea3ca905a8,lily.henderson,lily.henderson@spacecoastcybertech.com,24.165.93.126,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Titusville, Florida, US",AS11427,success,247dc1a6-9a3d-4893-a059-81fd97220ace,8ff880b0-e889-4046-8c8c-69d8a2069bba,1ea8fe2f-66ec-4781-a5a3-ac9ee75c2f4c,220a1ea1-b3d0-4841-8a77-bd17fff84b13
3/20/2026 6:20,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,24.165.153.43,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,notApplied,,,Azure Portal,Azure Portal,"Melbourne, Florida, US",AS7922,notApplied,93c7fac1-d097-4a5d-990f-e4ad9f5cb62f,f2900727-89c1-4f36-9767-a66ab9bdd115,d12d960f-5d9f-4e50-815e-aa5a7eb6cc46,fdb78b39-e1e6-4800-b437-5126a49f09e3
3/20/2026 6:21,7dd2a2bd-d3ff-4a74-ae2b-8ec8f2398515,ella.powell,ella.powell@spacecoastcybertech.com,24.165.242.227,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,success,fd674db3-310d-418f-8b61-1b1788e96f49,c89a4e1f-cad3-488d-a772-c68afd1b810a,cc0910d0-934c-4ecb-9ed9-4e3c16d5f1a3,78962f2d-f2f8-4481-95a7-d4e1178ea4f9
3/20/2026 6:22,19828997-639a-4229-9b3e-188e14b8160c,victoria.perry,victoria.perry@spacecoastcybertech.com,24.165.65.11,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Cocoa, Florida, US",AS7922,success,de519865-e93b-424c-8968-b3fe4197aab3,16ff0061-343a-480f-8c15-90e0040580c1,7dd9a7aa-751e-45b4-bc03-7ecb23d08149,903bd84c-5835-4c32-bb8a-b4dc68083833
3/20/2026 6:24,cc93ab24-0dfb-44c2-9938-8dcf90391910,harper.murphy,harper.murphy@spacecoastcybertech.com,24.165.103.19,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Melbourne, Florida, US",AS7922,success,123f4b51-17f3-47b9-9764-b7f472a9f26d,6c81b163-47fb-472c-9c73-2366cf20d4be,f0f7b9ff-f4ac-424a-a688-7a64e54257d2,b96626bf-52fe-4b42-9ad7-a64130f7706d
3/20/2026 6:25,4aa38541-407c-4355-8cf3-9240a7062946,wyatt.coleman,wyatt.coleman@spacecoastcybertech.com,24.165.213.136,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Jacksonville, Florida, US",AS7018,success,e047e477-d52e-4e5b-9a74-fba246ccc9f3,3e645988-266e-4802-bb7f-2216086bac0b,a5b377ea-9488-4cd0-b8e9-9367ca841f29,bce91e10-554e-4568-95a7-48dc81852304
3/20/2026 6:26,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.71.148,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Orlando, Florida, US",AS701,success,412b785f-d691-421d-a240-a4854294ae75,a0d55bbf-9a32-4400-9f9d-db5f50981a89,8d0e7b73-c84b-4894-a5dc-c32a473eb303,a76c7425-9e72-4635-9c47-cba66d340ee8
3/20/2026 6:28,f8b1e775-155a-4759-adc2-5f05460c25b2,sebastian.long,sebastian.long@spacecoastcybertech.com,24.165.157.79,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Titusville, Florida, US",AS11427,success,5fd269b7-2181-4cb5-9b5f-d5ad706d39bc,32354770-d76b-4ace-9164-83a53afef123,e59b9621-db53-4c3f-9266-80ed853f8009,e383423e-fdd2-475e-a762-fb4ac69ce6c0
3/20/2026 6:31,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,24.165.103.79,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Melbourne, Florida, US",AS7922,success,bad28342-7a24-4d84-bacb-fbede24dfc25,668fac89-5110-45fd-b35e-12d22b61172d,6c20f4f0-6437-4793-b172-97ab65d97186,19bc2e5f-0e34-4a9d-aeba-67f4c27b0c8f
3/20/2026 6:31,5f62f5ef-6dc9-4500-a9e3-04f3af4a28b7,mason.bailey,mason.bailey@spacecoastcybertech.com,24.165.121.98,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,success,ae699c38-8e0d-44bf-aa27-f961fc474cd8,c1ee3c63-2aaa-4c45-a08f-23a39013b5c1,8cd8a1f7-2177-4952-a12a-df0485b44097,711838e2-d653-45a6-b404-0ff3dde5e30c
3/20/2026 6:31,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,24.165.219.135,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,notApplied,,,SharePoint Online,SharePoint Online,"Melbourne, Florida, US",AS7922,notApplied,29ec4f9c-f827-4db4-9e95-79cf976c0367,40586de1-a62f-42f6-bc5a-c8baea3920a0,052d5288-2022-4e8a-9545-701989eeface,639ffcbd-7de1-4543-bd20-46c25b95b75b
3/20/2026 6:32,a8882d34-1d26-4ac5-8762-a610dfdbe307,benjamin.cook,benjamin.cook@spacecoastcybertech.com,24.165.27.4,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,success,1623a5b7-b2e9-4ba4-8215-9724564a512e,fbf8dfcf-3630-4674-93be-854c22a859e6,d91ff405-2d56-4c86-826f-e5cd38366861,3072ab66-0c5c-441f-bd74-d91f5c781918
3/20/2026 6:34,88fb1ca7-5217-40ec-9e11-91ffad286cd9,logan.hayes,logan.hayes@spacecoastcybertech.com,24.165.218.110,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Titusville, Florida, US",AS11427,success,49f2452c-2254-4bfc-90e7-1e23b792beb4,7e9e8427-fac4-4946-b182-382f2b686287,86364cbf-cc31-4d15-9276-2e43dc9d1b9c,a5df7bf7-2394-4adc-96fa-dea590bb24b3
3/20/2026 6:36,e4b65ead-d0a0-478d-a5e2-394f02532f25,liam.mitchell,liam.mitchell@spacecoastcybertech.com,24.165.190.191,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,SharePoint Online,SharePoint Online,"Orlando, Florida, US",AS701,success,51c7f2c4-c04e-44e1-84e8-d83eca9c9ec6,03828136-1827-4213-9ccd-025086610e5a,9c45d55a-c54e-4689-8f2e-99b8f1eb8821,a81d189f-5bce-452d-b550-b6bda4e23828
3/20/2026 6:37,0b0e87a7-8b30-4962-8924-31934d6f74e4,henry.peterson,henry.peterson@spacecoastcybertech.com,24.165.143.92,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,success,dc124584-7aa7-485f-b090-38df3b2cbd62,fbde4109-48eb-4d46-8b09-6ead37a8c7df,9fb47f35-2562-4244-80a7-9427040aaa92,e4c81725-3a03-4a14-a1e6-2d9f7fca9dae
3/20/2026 6:37,219da105-b50d-4311-9cdb-8ca53c31c1e4,hannah.ross,hannah.ross@spacecoastcybertech.com,24.165.246.197,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,success,1c1ccfe0-96eb-4db1-9849-5b8a20b22537,16a92c87-be9e-4389-b7a5-fbb210c06cca,e433fc26-f428-42b7-aae1-781747fbd3f5,3207ea9e-5e76-4c78-900e-b74e0956b943
3/20/2026 6:38,0b0e87a7-8b30-4962-8924-31934d6f74e4,henry.peterson,henry.peterson@spacecoastcybertech.com,24.165.160.135,Failure,50053,Invalid username or password,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,notApplied,,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,notApplied,03b188ba-16e4-400f-a683-a4961de98ba5,5ca54f0e-89a2-40c7-b559-88c24c35cafb,ba5aee3d-5f4e-4552-89cd-716129c10565,4be75f9c-bcde-401f-9e6e-4782f420162c
3/20/2026 6:38,d27039df-f1c8-4934-88d7-7bf757a033a4,michael.rivera,michael.rivera@spacecoastcybertech.com,24.165.143.55,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Jacksonville, Florida, US",AS7018,success,62be37ea-41f2-4e51-aaee-71aa7f902902,92b6bd43-ab51-46fb-8301-226b45e3492a,76de61d1-9308-428c-a49e-62ccb3140091,9dbf2d51-0773-4d3f-9142-0a8f6354250b
3/20/2026 6:42,4855aeb7-48cc-49f0-b59e-eeccbd8f9b6e,nathan.cole,nathan.cole@spacecoastcybertech.com,24.165.63.78,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Orlando, Florida, US",AS701,success,5f2733e2-476c-415d-99d6-0a6538d54bf7,1cf5b010-bece-48f2-941a-c234f05c310b,8dfe1126-a8fa-4f59-b78f-315529fd489b,174e7721-40a2-4aa7-89d6-c1195ff63626
3/20/2026 6:44,6321cb4e-13ce-40be-812e-f3fa0a881ab8,owen.bryant,owen.bryant@spacecoastcybertech.com,24.165.100.193,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Cocoa, Florida, US",AS7922,success,51faaf5b-fd26-4a03-938b-f319e44265e0,320e5d99-0353-4b22-bc23-bed269cda34a,c2952e47-f335-4f40-856b-d64b882e1412,1fb16d4a-c354-42ff-8ccd-d31284750cb9
3/20/2026 6:44,27c471e7-8b70-43be-bc81-0e8c315159e8,julian.simmons,julian.simmons@spacecoastcybertech.com,24.165.13.77,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Melbourne, Florida, US",AS7922,success,4fb4a5a7-2c98-413a-8583-ca56d5b4b10e,de780f33-8599-40d9-aff2-3bc3d82e5a9a,f89ddf8e-93eb-49ea-9bf5-e1d5a645b4ee,6a82f7ac-403b-415a-b880-c9b7c56bb165
3/20/2026 6:44,57c17e07-228a-4f7d-8a96-dfe79e992b5c,gabriel.barnes,gabriel.barnes@spacecoastcybertech.com,24.165.112.33,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Cocoa, Florida, US",AS7922,success,e707ed61-1d55-4c9e-8c53-562ad7066f27,4be28eed-f83c-4019-9cb5-c2abb2bbd483,1e7575ad-9bb2-4fdf-9099-21ab705ebc11,023b1667-82bd-4ce0-a10c-6c99a55e5ae5
3/20/2026 6:47,f1b9ffac-8bab-4db8-8fb2-a1e5cbd9b42e,grace.hughes,grace.hughes@spacecoastcybertech.com,24.165.211.95,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Azure Portal,Azure Portal,"Titusville, Florida, US",AS11427,success,a16dfa57-1f28-4bef-a57f-5fc234a98109,216ee9ac-73e0-43aa-80a8-05ec25f8c3b7,29a41f6e-2372-4db3-9b85-07fa40508240,35f0e5f0-5467-4279-b441-7cd40f55bef3
3/20/2026 6:48,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,24.165.138.168,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Orlando, Florida, US",AS701,success,069151be-44a1-4bd4-baec-59c24ad171b9,3288c3c5-5c2d-4c2c-8c21-86d9f8e43ffc,fecb23a7-0d40-4158-b7d9-3058c578eccf,cdfb5e36-4368-4233-b808-f31056127d6a
3/20/2026 6:50,0a16431c-08a1-445b-b06b-c37dc5289a35,alexander.kelly,alexander.kelly@spacecoastcybertech.com,24.165.162.51,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,success,0fb08c73-57b5-4922-a569-aa9fb58d8d65,6948da41-8341-444d-8789-3e877e93b5c6,31ddd960-f6b2-4d7a-92ec-cbff85f1e1d4,5e1b5929-81c1-4922-85cb-a4278e7be790
3/20/2026 6:52,8e6cf717-c8ee-49e9-a830-3a37f8574286,charlotte.ward,charlotte.ward@spacecoastcybertech.com,24.165.62.55,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,5e2a3233-a4a3-453a-99c5-65996f580f7b,0332f055-7f32-4cc6-8970-65d176a8a050,18808bd5-6113-4f12-ab57-1d5326553725,58824cc4-7446-4c28-90df-c2272c2a474f
3/20/2026 6:52,7dd2a2bd-d3ff-4a74-ae2b-8ec8f2398515,ella.powell,ella.powell@spacecoastcybertech.com,24.165.38.217,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,success,258d665f-77d1-4cf8-89f0-fb41513bc72d,8090b76f-e5e1-4cf4-ab44-16d5fad091fc,e0f66a95-7f65-48b1-9dfb-c5d76593fa1b,286a29bb-9e72-4a3f-8b1d-84b5a08fef07
3/20/2026 6:52,57c17e07-228a-4f7d-8a96-dfe79e992b5c,gabriel.barnes,gabriel.barnes@spacecoastcybertech.com,24.165.224.123,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,success,65606961-3193-4dfa-8532-310441d52923,2ed9b1cf-9200-4ad1-80dd-9631bb9212ae,790fbcbe-547d-4652-8fad-60ea526df54d,c9ec2657-3863-496f-a1aa-ee1befe6d8c0
3/20/2026 6:52,8e6cf717-c8ee-49e9-a830-3a37f8574286,charlotte.ward,charlotte.ward@spacecoastcybertech.com,24.165.200.4,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,f0960443-d35e-41fa-a5de-76c12fb60ff9,51dfce08-f0fc-48ef-9afc-e2ba673f7b56,c5894e25-0d4f-49e3-8baa-ac05f7432708,49e5357c-ad2a-4e23-bf2c-ce7689d38e60
3/20/2026 6:55,19828997-639a-4229-9b3e-188e14b8160c,victoria.perry,victoria.perry@spacecoastcybertech.com,24.165.133.6,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Cocoa, Florida, US",AS7922,success,2eb795ec-41c8-471d-8147-52919dbe3143,4ae00243-a16a-4491-a431-6bd1628dc1c1,7cca6b4a-e9c1-4933-aeed-762a5283ad3b,0aba34dc-e8e3-4c88-885e-6cf815d1dd51
3/20/2026 6:55,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.238.204,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,b06ef4ef-2324-4448-b76b-cb8cb78743c0,949114b4-6a88-418a-ba85-cdf5fec1e70f,ca03a139-1463-4b7a-b115-dce38fe89123,5b3dfd8c-1332-478b-89cd-4131ae219cd5
3/20/2026 6:56,4855aeb7-48cc-49f0-b59e-eeccbd8f9b6e,nathan.cole,nathan.cole@spacecoastcybertech.com,24.165.59.17,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,75143e8e-1adf-4c76-ae83-a5bf982dfa9d,4c0def8b-6fa2-4531-8c08-989a29cd5db4,fa1c3222-dc90-49d1-a4e3-d644a243e445,d3c2b2b1-36ac-4110-80b5-c33964395d7f
3/20/2026 6:57,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.219.247,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Orlando, Florida, US",AS701,success,c587f133-6a68-413b-ab0b-87aaf431e0c4,ce6ecee0-4dce-4c21-9865-7110604f4610,f4eba5d4-f7a9-4f33-81d2-48e49755632f,11f43f0a-9f96-47f4-849d-13966dd51313
3/20/2026 6:59,7dd2a2bd-d3ff-4a74-ae2b-8ec8f2398515,ella.powell,ella.powell@spacecoastcybertech.com,24.165.73.204,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Cocoa, Florida, US",AS7922,success,06678059-904f-4474-8357-e907e1fbe1eb,6232b1ee-dc23-402e-aed6-cbe3b7df3855,aad7a253-2cc1-4647-8f2a-0c38f7af64cd,c28aa168-47a0-4818-ad7c-0c2b62982aac
3/20/2026 6:59,c5ee0405-c6bf-414a-9f6c-314137a6ccf9,james.bell,james.bell@spacecoastcybertech.com,24.165.194.224,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Orlando, Florida, US",AS701,success,88c70bcd-97a3-410a-9cda-04c570827a00,f8a26e5c-e559-4deb-b123-37ddad58ef04,78657804-3116-4c83-bca5-f1b5189c842a,4076ff8e-0033-42b5-8669-ed431bb9abba
3/20/2026 7:00,0b491121-8024-48db-baab-880d1c86f801,mia.watson,mia.watson@spacecoastcybertech.com,24.165.125.74,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Orlando, Florida, US",AS701,success,1adcffc2-d259-4072-9bbb-e4a31023c417,3ba54ad4-632a-4aa2-8229-3637511b4191,19119e1c-91e7-4f8f-8819-735cc98590f2,aa4cfb0d-2998-45b4-a335-1d16bb35acf4
3/20/2026 7:03,f1b9ffac-8bab-4db8-8fb2-a1e5cbd9b42e,grace.hughes,grace.hughes@spacecoastcybertech.com,24.165.222.174,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Titusville, Florida, US",AS11427,success,c05c9029-5906-4263-902a-203681d9c1fa,c65d3417-6d27-4aae-a9b9-89b164c513eb,83c65db9-89b2-403f-b6af-38d2e1e924c5,ce875daa-80d5-47df-9c42-be24f7f1bb8e
3/20/2026 7:05,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.43.26,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Orlando, Florida, US",AS701,success,13686f47-a404-4f64-8055-73c5b8dac753,1a5ab1ba-53e3-4b4c-a297-8a74be2259de,a7563143-0938-412b-9c5c-0d6e85ed8923,5412f50e-07e9-4c43-8446-4eedec27510b
3/20/2026 7:07,4aa38541-407c-4355-8cf3-9240a7062946,wyatt.coleman,wyatt.coleman@spacecoastcybertech.com,24.165.23.187,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Jacksonville, Florida, US",AS7018,success,c1898769-d846-4776-a2b1-59b45a014f7c,d7d13b4e-ca55-401d-aff2-03e81d94f112,23b4981d-90e9-4728-a940-595a1d630beb,66cd6f97-d868-4ace-ac21-ccc6ced75ad7
3/20/2026 7:09,ad7d6953-44f8-4147-b253-a0ea3ca905a8,lily.henderson,lily.henderson@spacecoastcybertech.com,24.165.84.36,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Titusville, Florida, US",AS11427,success,cd39ab41-a056-43eb-ae80-ae408eb4efb8,530dc3d4-5d56-4278-9df5-2ace07d99b40,006b92c6-f747-4a71-bbf3-ba0b1088591a,ffa62c9e-f3a3-4548-b839-c90eb530a26f
3/20/2026 7:09,68b0f068-7eac-4da3-8ebe-aaa50c982cc6,scarlett.jenkins,scarlett.jenkins@spacecoastcybertech.com,24.165.78.237,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Azure Portal,Azure Portal,"Jacksonville, Florida, US",AS7018,success,678076fb-ef0d-446f-af34-97f04d4e0cf4,7615811a-56b1-4bde-9c9b-f83eec144c90,96a4ff96-415e-4d47-8412-117a276a49f1,050ba7d4-5ff1-42b1-aebc-fafd8c551947
